DOEID,MULTSTV,MICRO,TOASTER,COFFEE,NUMFRIG,CWASHER,WASHLOAD,DRYER,NUMCFAN,TVCOLOR,BIGTV,DVD,PLAYSTA,TVONWD,TVONWE,STEREO,NUMPC,LAPTOPPC,PCTYPE1,PCPRINT,AIRCOND,LGT12,NOUTLGTNT,DOLLAREL
3757,0,1,0,0,1,1,3,1,4,2,0,1,0,2,2,1,1,0,1,1,1,0,0,1733
3758,0,1,0,1,1,1,3,1,3,1,0,1,0,3,1,1,1,0,1,1,1,0,0,1272
3759,0,1,0,1,1,1,4,1,5,2,0,1,1,2,3,1,1,0,1,1,1,0,2,985
3760,0,1,0,1,2,1,3,1,2,6,1,2,1,2,3,1,2,2,2,1,1,0,1,606
3761,0,1,1,1,1,1,3,1,0,3,0,1,0,2,2,1,1,1,2,1,1,0,0,1151
3762,0,0,0,0,1,1,3,1,3,3,1,1,1,3,3,0,1,0,1,1,1,1,1,2068
3763,0,1,0,1,2,1,3,1,6,5,1,2,1,2,2,1,1,0,1,1,0,0,7,736
3764,0,1,0,0,1,1,3,1,7,3,0,2,0,2,2,1,3,1,1,1,1,1,0,1592
3765,0,1,0,1,1,1,1,1,3,1,1,1,0,2,2,1,1,1,2,0,1,0,0,1288
3766,0,1,0,1,1,0,0,0,1,3,0,2,1,4,4,1,0,0,0,0,1,0,0,1949
3767,0,1,0,0,1,1,2,1,1,2,0,1,1,3,2,0,1,1,2,1,1,1,0,327
3768,0,1,0,1,2,1,4,1,5,4,1,3,0,4,4,1,3,0,1,1,1,3,3,1910
3769,0,1,0,0,1,1,1,1,5,3,1,1,1,1,1,1,1,0,1,1,1,0,0,457
3770,0,0,0,0,1,1,2,1,0,1,0,0,0,2,2,0,0,0,0,0,1,0,0,508
3771,0,1,0,0,1,1,3,1,0,4,0,1,0,2,3,0,0,0,0,0,1,0,0,783
3772,0,1,1,1,1,1,3,1,0,5,0,0,1,3,3,1,2,0,1,1,1,0,5,1498
3773,0,0,0,1,1,1,4,1,3,5,0,3,0,2,4,1,1,0,1,1,1,0,0,1783
3774,0,1,1,0,1,1,2,1,2,2,0,1,0,4,3,0,2,1,1,1,1,0,0,1259
3775,0,1,0,1,1,1,3,1,1,2,0,2,0,2,2,1,2,1,1,1,1,0,0,937
3776,0,1,0,1,1,1,5,1,3,5,0,1,1,4,3,1,2,1,1,0,1,0,0,1937
3777,0,1,0,1,1,1,2,1,1,2,0,1,0,4,3,1,1,0,1,1,1,0,0,1895
3778,0,0,0,1,2,1,3,1,1,2,0,1,0,3,3,1,0,0,0,0,1,2,0,1076
3779,0,1,0,1,1,0,0,0,0,1,0,2,0,2,2,1,1,0,1,1,1,0,0,752
3780,0,1,0,0,1,1,1,1,2,2,0,1,0,2,3,1,0,0,0,0,1,0,0,593
3781,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,123
3782,0,1,0,0,1,1,3,1,0,5,0,1,0,3,3,1,1,0,1,1,1,0,0,1661
3783,0,1,0,1,1,1,2,1,0,4,3,1,0,3,3,1,1,0,1,1,1,0,0,925
3784,0,1,1,1,2,1,2,1,2,8,1,2,0,3,3,1,6,3,1,1,1,1,0,1609
3785,0,1,1,1,1,1,2,1,2,4,0,1,0,2,2,1,1,1,2,1,1,0,0,987
3786,0,0,0,0,1,1,2,1,2,2,0,1,0,3,3,1,1,0,1,1,1,0,0,1036
3787,0,1,0,0,1,0,0,0,3,1,0,1,0,2,3,0,1,0,1,1,1,0,0,590
3788,0,1,0,0,1,0,0,0,0,2,0,1,0,3,2,1,0,0,0,0,1,0,0,279
3789,0,1,0,0,1,1,3,1,1,2,0,1,0,3,3,1,1,1,2,1,1,0,1,997
3790,0,1,1,0,1,1,2,1,0,3,0,3,0,3,3,1,2,1,1,1,1,1,0,783
3791,0,1,1,1,1,1,3,1,1,2,0,2,0,4,2,1,0,0,0,0,1,0,0,2867
3792,0,1,1,0,1,1,2,1,0,2,1,1,0,2,2,1,1,0,1,1,0,0,0,458
3793,0,1,0,1,2,0,0,0,2,3,0,1,0,2,2,1,2,1,2,1,0,0,2,1202
3794,0,0,0,0,1,1,3,0,0,1,0,0,0,2,2,0,0,0,0,0,0,0,0,346
3795,0,1,0,0,1,1,3,1,1,2,1,1,0,3,3,1,0,0,0,0,1,0,0,1200
3796,0,1,0,1,1,1,2,1,3,3,1,1,1,3,3,1,1,0,1,1,1,0,0,1709
3797,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,90
3798,0,1,0,0,1,1,3,1,3,2,0,2,1,2,2,1,1,0,1,1,1,0,3,1074
3799,0,1,0,0,1,0,0,0,0,1,0,1,0,3,4,0,0,0,0,0,0,2,0,214
3800,0,0,1,1,1,1,2,1,6,4,1,2,0,2,2,0,1,0,1,1,1,0,0,2349
3801,0,1,0,1,1,1,3,1,4,2,0,0,0,3,3,1,2,0,1,1,1,0,0,1144
3802,0,1,0,1,1,1,2,1,1,2,0,1,0,3,3,1,0,0,0,0,1,1,0,1583
3803,0,1,1,0,1,0,0,0,0,3,0,1,0,3,3,1,1,0,1,1,0,0,0,384
3804,0,1,0,0,1,1,4,1,1,3,0,1,1,3,4,0,0,0,0,0,1,0,0,1458
3805,0,1,1,1,1,1,3,1,2,4,1,1,1,3,3,1,1,0,1,1,1,1,1,1001
3806,0,0,0,1,3,1,5,1,0,6,1,2,1,3,3,1,2,1,1,1,1,0,0,8265
3807,0,1,0,0,1,1,2,1,1,2,0,2,1,2,2,0,0,0,0,0,0,0,0,406
3808,0,1,1,1,1,1,3,1,0,1,0,2,1,2,3,1,2,0,1,1,1,0,0,639
3809,0,0,0,1,1,0,0,0,0,2,0,1,0,3,3,1,0,0,0,0,0,0,0,651
3810,0,1,0,1,1,1,3,1,4,5,1,2,0,3,3,1,1,0,1,1,1,0,0,1631
3811,0,1,0,1,2,1,5,1,1,3,1,1,1,3,3,1,2,0,1,1,0,0,0,1537
3812,0,1,0,1,2,1,2,1,3,2,0,1,1,2,2,0,1,0,1,1,1,0,0,1053
3813,0,1,0,1,1,1,2,1,1,1,0,0,0,1,2,1,1,0,1,1,1,0,1,1593
3814,0,1,1,1,2,1,2,1,2,4,0,1,0,3,3,0,1,0,1,1,1,1,0,1340
3815,0,1,1,0,1,1,3,1,0,2,1,1,0,3,2,0,0,0,0,0,1,0,0,360
3816,0,1,1,0,2,1,2,0,2,1,1,1,0,2,2,1,2,0,1,1,1,0,0,658
3817,0,1,0,1,1,0,0,0,2,1,0,1,0,2,3,1,1,0,1,1,1,1,0,860
3818,0,1,0,0,1,1,1,1,0,1,1,1,1,2,2,1,1,0,1,1,1,0,0,971
3819,0,1,0,0,1,1,2,1,4,2,0,2,0,2,3,1,1,0,1,1,1,0,0,1315
3820,0,1,1,1,2,1,3,1,2,6,1,3,1,2,2,1,3,0,1,1,1,0,0,2128
3821,0,1,0,0,1,1,1,1,1,1,0,0,0,2,2,1,0,0,0,0,1,0,0,926
3822,0,1,1,0,1,1,2,1,8,5,1,5,1,4,3,1,2,1,1,1,1,0,0,1894
3823,0,0,1,1,1,1,3,1,2,2,0,2,0,2,3,0,0,0,0,0,0,0,1,1142
3824,0,1,0,1,1,1,3,1,2,2,0,0,1,2,3,0,1,0,1,1,1,0,1,1177
3825,0,1,0,1,1,0,0,0,1,1,0,1,1,3,4,0,1,1,2,1,1,2,0,507
3826,0,1,0,1,2,1,2,1,0,2,0,2,0,2,2,0,1,1,2,1,1,0,0,692
3827,0,1,0,0,1,1,2,1,1,1,0,1,0,2,2,1,1,0,1,1,0,0,0,552
3828,0,1,0,1,1,1,3,1,1,2,0,1,0,3,2,1,1,0,1,1,1,0,1,779
3829,0,1,0,0,1,1,2,1,0,2,0,0,0,2,2,1,0,0,0,0,1,0,1,541
3830,0,1,1,1,1,0,0,0,0,1,0,0,0,3,3,1,0,0,0,0,1,0,0,255
3831,0,1,0,1,2,1,3,1,5,4,0,0,0,2,2,1,2,0,1,1,1,0,1,1256
3832,0,1,0,1,1,1,2,1,3,2,1,1,0,2,2,1,1,0,1,1,1,0,0,1875
3833,0,1,0,1,2,1,3,1,3,2,0,2,1,3,2,0,2,1,1,1,1,2,0,2066
3834,0,1,0,1,1,1,3,1,1,2,0,2,1,2,2,1,1,1,2,1,1,0,0,518
3835,0,1,0,0,1,1,3,1,0,1,0,2,0,2,2,0,0,0,0,0,1,0,1,760
3836,0,1,1,1,1,1,2,1,3,5,2,3,1,2,1,1,2,1,2,1,1,0,0,2623
3837,1,1,0,1,1,1,3,1,1,2,0,1,0,2,2,0,1,0,1,1,0,0,1,828
3838,0,1,0,1,2,1,1,1,2,4,0,1,0,2,1,1,1,0,1,1,1,0,0,891
3839,0,1,0,1,1,1,2,0,2,1,0,2,0,3,3,0,0,0,0,0,1,1,0,714
3840,0,1,1,1,1,1,2,1,0,2,0,0,0,3,3,0,0,0,0,0,1,0,0,1085
3841,0,1,0,0,1,1,2,1,2,1,0,0,0,1,1,0,0,0,0,0,1,0,0,544
3842,0,1,1,1,1,1,2,1,0,3,0,1,1,2,3,1,1,0,1,1,1,0,1,1158
3843,0,1,0,1,2,1,2,1,0,2,0,1,0,2,2,0,1,0,1,1,1,0,0,1419
3844,0,1,0,1,1,1,4,0,1,3,0,0,1,3,3,0,1,0,1,1,1,0,1,1303
3845,0,1,0,1,1,1,2,1,0,2,0,1,0,3,3,1,0,0,0,0,1,0,0,1136
3846,0,1,1,0,1,1,2,1,0,2,0,0,0,2,3,0,1,0,1,1,1,0,0,909
3847,0,1,0,1,1,1,3,1,1,2,1,0,0,3,3,0,0,0,0,0,0,0,0,901
3848,0,1,1,0,1,1,4,1,1,4,0,2,1,3,3,1,1,0,1,0,1,0,1,826
3849,0,1,0,1,1,1,1,1,0,1,0,1,0,2,3,1,0,0,0,0,1,0,0,636
3850,0,1,1,1,1,1,3,1,3,2,0,1,0,2,3,1,1,0,1,1,1,0,0,852
3851,0,0,0,1,1,1,3,1,0,3,2,2,1,3,2,1,2,0,1,1,1,0,0,2847
3852,0,1,0,1,2,1,3,1,4,2,0,1,0,2,3,1,2,0,1,1,1,0,0,1123
3853,0,1,1,0,1,1,2,1,4,1,0,0,0,2,2,0,0,0,0,0,0,0,0,1149
3854,0,1,1,1,1,1,3,1,5,5,0,2,0,2,2,1,3,0,1,1,1,3,0,858
3855,0,1,1,0,2,1,2,1,2,3,1,1,1,2,1,0,2,1,1,1,1,0,0,531
3856,0,1,1,0,1,1,2,1,0,1,1,1,1,2,2,1,0,0,0,0,0,0,0,335
3857,0,1,1,1,1,1,2,1,0,2,0,1,0,2,2,1,2,1,1,1,1,0,0,1114
3858,0,1,0,1,1,1,3,1,0,2,0,2,0,2,3,1,1,0,1,1,1,0,0,1109
3859,0,1,0,1,1,1,4,1,3,6,0,4,1,3,2,1,2,1,2,1,1,0,1,1442
3860,0,1,0,1,3,1,2,1,4,2,0,2,0,4,3,0,2,2,2,1,0,3,1,999
3861,0,1,1,1,1,1,2,1,0,1,1,1,0,3,2,1,1,0,1,1,1,0,0,862
3862,0,1,0,1,2,0,0,0,0,3,0,0,0,4,4,0,1,0,1,1,1,1,0,923
3863,0,0,0,0,1,1,3,1,7,5,1,2,0,4,4,1,0,0,0,0,1,0,0,2312
3864,0,1,0,1,1,1,4,1,5,7,2,4,1,3,3,1,1,0,1,1,1,0,0,3028
3865,0,1,1,0,1,1,2,1,0,2,0,2,0,4,4,1,0,0,0,0,0,0,0,699
3866,0,1,0,0,1,1,1,1,0,2,2,1,1,2,2,1,2,1,1,1,1,0,0,1601
3867,0,1,0,0,1,0,0,0,0,2,0,1,0,3,3,1,1,1,2,0,1,1,0,1269
3868,0,1,1,1,1,1,2,1,0,4,2,3,1,2,2,1,3,1,1,1,1,0,0,1489
3869,0,1,0,1,1,1,3,1,0,4,0,0,1,2,2,0,3,0,1,1,1,0,1,1519
3870,0,1,0,1,1,1,3,1,5,2,1,1,0,2,2,1,1,1,2,1,1,0,1,947
3871,0,1,0,0,1,1,2,1,1,1,0,1,0,1,1,1,1,0,1,1,1,0,0,98
3872,0,1,0,0,1,0,0,0,2,2,0,1,1,1,2,0,0,0,0,0,1,2,1,1583
3873,0,1,0,1,1,1,1,1,3,3,2,1,1,3,3,1,1,1,2,1,1,0,0,897
3874,0,1,0,0,1,1,3,1,2,3,0,1,1,2,4,1,1,0,1,1,1,0,0,679
3875,0,1,1,1,1,0,0,0,2,2,0,1,0,2,2,1,1,1,2,1,1,0,1,530
3876,0,1,0,0,1,1,3,1,0,1,1,1,0,2,2,1,1,0,1,1,1,0,3,979
3877,0,1,1,0,1,0,0,0,1,3,0,2,0,3,2,1,0,0,0,0,1,0,0,1244
3878,0,0,0,0,1,0,0,0,1,1,0,1,0,2,3,1,0,0,0,0,0,0,0,562
3879,0,1,1,1,1,1,3,1,5,4,0,3,1,3,4,1,1,0,1,1,1,2,0,2082
3880,0,1,1,1,2,1,2,1,12,5,0,0,0,3,3,1,1,0,1,1,1,0,0,1351
3881,1,1,0,1,1,0,0,0,0,1,0,1,1,3,3,1,0,0,0,0,1,1,0,687
3882,1,1,0,0,2,1,3,1,3,2,2,1,1,2,3,1,0,0,0,0,0,0,0,465
3883,0,1,1,1,2,1,2,1,3,2,0,1,1,2,2,1,0,0,0,0,1,0,0,800
3884,0,1,0,1,1,1,3,1,0,3,0,1,0,2,3,0,0,0,0,0,1,0,0,1264
3885,0,1,0,1,1,1,2,1,2,2,0,1,1,2,2,1,1,0,1,0,1,0,0,1047
3886,0,1,1,1,1,1,2,1,1,2,2,1,0,3,3,1,0,0,0,0,1,0,0,527
3887,0,1,0,1,1,1,2,1,3,1,0,1,1,1,2,0,2,1,2,0,0,0,0,902
3888,0,1,1,1,2,1,2,1,0,3,0,1,0,4,4,1,1,1,2,0,1,1,0,846
3889,0,1,1,1,1,1,2,1,6,3,1,1,0,2,4,1,1,1,2,1,1,1,0,673
3890,0,1,1,1,2,1,3,1,1,3,1,1,1,3,3,1,3,2,2,1,1,0,0,1677
3891,0,1,0,1,1,1,3,1,3,1,1,1,0,2,2,1,0,0,0,0,1,0,0,737
3892,0,1,0,0,1,0,0,0,1,2,0,0,0,3,3,1,0,0,0,0,1,0,0,246
3893,1,1,0,1,2,1,3,1,3,5,0,3,0,3,3,1,2,0,1,1,1,0,0,1171
3894,0,1,0,1,1,1,3,1,0,3,1,1,1,3,3,1,1,0,1,1,1,0,3,1326
3895,0,1,1,0,1,1,1,1,2,0,0,0,0,0,0,1,1,1,2,1,0,0,0,477
3896,0,1,1,1,1,1,2,1,0,2,0,0,0,1,2,1,1,1,2,0,1,2,0,847
3897,1,1,0,1,2,1,3,1,0,5,2,2,0,3,2,1,0,0,0,0,0,0,2,1173
3898,0,1,1,1,2,1,2,1,3,3,0,1,0,3,3,1,2,2,2,0,1,0,0,1169
3899,0,1,0,0,1,1,2,1,1,1,0,1,0,2,3,0,1,0,1,0,1,0,0,471
3900,1,1,1,0,1,1,2,1,0,1,0,0,0,2,2,0,0,0,0,0,1,0,0,593
3901,0,1,1,0,1,0,0,0,0,3,0,0,0,3,3,1,0,0,0,0,1,0,0,694
3902,0,0,0,1,1,0,0,0,0,3,0,1,1,3,3,1,0,0,0,0,1,1,0,189
3903,0,1,1,1,2,1,4,1,5,4,0,3,1,2,3,1,4,2,2,1,1,2,6,2241
3904,0,1,0,0,1,0,0,0,1,3,1,2,1,3,1,0,0,0,0,0,1,0,0,561
3905,0,1,0,0,1,1,2,1,2,3,1,2,1,3,3,1,1,1,2,1,1,0,0,1238
3906,0,1,0,0,1,1,2,1,0,3,1,2,1,4,4,1,1,0,1,1,1,0,0,1031
3907,0,1,0,1,1,1,3,1,3,3,0,1,0,4,4,0,0,0,0,0,1,1,0,1751
3908,0,0,0,1,1,1,4,1,1,2,0,1,1,2,2,1,0,0,0,0,1,0,0,845
3909,0,1,1,1,1,0,0,0,2,2,0,1,0,2,2,1,0,0,0,0,1,0,0,492
3910,0,0,0,1,2,1,3,1,1,2,2,1,0,3,3,1,0,0,0,0,1,0,3,368
3911,0,1,0,0,1,0,0,0,1,2,1,2,0,4,4,1,0,0,0,0,1,0,0,242
3912,0,1,1,0,1,1,1,1,2,3,0,0,0,3,3,0,0,0,0,0,1,0,0,917
3913,0,1,0,1,1,1,4,1,0,2,0,1,0,2,2,1,1,1,2,1,0,0,0,688
3914,0,1,0,0,1,0,0,0,1,2,0,1,0,3,4,0,0,0,0,0,1,1,0,702
3915,0,0,0,0,1,0,0,0,0,1,0,1,1,2,2,0,0,0,0,0,0,0,0,310
3916,0,1,0,1,2,0,0,0,1,2,0,1,0,1,1,1,1,1,2,1,1,0,0,557
3917,0,1,0,1,1,1,2,1,4,2,0,1,0,2,3,0,0,0,0,0,1,2,0,1422
3918,0,1,1,0,1,0,0,0,0,1,0,1,0,2,3,1,1,1,2,0,0,1,0,1278
3919,0,0,0,0,1,0,0,0,0,1,0,1,0,3,3,1,0,0,0,0,1,0,0,376
3920,0,1,0,1,1,1,1,0,2,2,0,1,0,2,1,0,0,0,0,0,1,1,0,678
3921,0,1,1,1,1,1,2,1,6,3,0,1,0,2,2,0,1,0,1,1,1,0,0,1983
3922,0,1,0,1,1,1,4,1,5,2,1,1,1,4,4,0,1,0,1,1,1,0,1,1302
3923,0,1,0,1,1,1,3,1,1,1,0,0,0,3,3,0,0,0,0,0,1,0,0,510
3924,0,0,0,1,2,1,3,1,5,3,0,1,0,2,3,1,2,1,1,1,1,1,0,2795
3925,0,1,1,0,1,1,3,1,0,2,0,1,1,4,3,1,2,1,2,1,1,0,0,1177
3926,0,1,0,0,1,1,3,1,4,2,0,1,1,2,2,1,1,0,1,1,1,0,0,974
3927,0,1,0,0,1,1,2,0,0,2,0,1,0,4,3,1,0,0,0,0,1,0,1,1782
3928,0,1,0,0,1,0,0,0,2,2,0,2,1,3,3,0,1,0,1,1,1,0,0,1003
3929,0,1,1,0,1,0,0,0,0,2,1,1,0,3,3,1,1,0,1,1,1,2,0,1468
3930,0,1,1,0,3,1,2,1,0,3,0,3,1,2,3,1,1,0,1,1,0,0,0,1303
3931,0,1,0,1,1,1,2,1,1,3,0,1,1,2,3,1,1,1,2,1,0,3,0,638
3932,0,1,0,1,1,1,4,1,2,3,1,2,1,1,2,1,3,1,2,1,1,0,0,1264
3933,0,1,0,1,2,1,2,1,3,3,0,1,0,3,3,1,0,0,0,0,1,0,2,797
3934,0,1,0,0,1,1,2,1,1,2,1,1,1,2,4,1,1,0,1,1,1,0,1,802
3935,0,1,0,1,1,1,1,1,4,5,1,2,1,3,3,1,1,1,2,1,1,1,0,1608
3936,0,0,0,0,1,1,2,1,1,1,0,0,0,3,3,1,0,0,0,0,1,0,2,567
3937,0,1,0,0,1,0,0,0,1,1,0,1,0,3,3,1,0,0,0,0,1,0,0,375
3938,0,1,1,0,1,0,0,0,1,2,0,1,0,2,2,1,1,0,1,0,1,0,0,361
3939,0,1,0,1,1,1,2,1,3,2,0,1,0,2,2,1,1,1,2,0,1,0,0,432
3940,0,1,0,1,2,1,2,1,2,4,1,2,0,3,3,1,4,3,1,1,0,1,2,2100
3941,0,1,0,0,1,0,0,0,1,2,0,0,0,3,3,1,0,0,0,0,0,0,0,865
3942,0,1,1,1,1,1,3,1,0,2,0,1,1,2,3,1,2,1,2,1,0,0,0,564
3943,0,1,0,1,1,1,2,1,2,2,1,1,0,2,3,1,1,0,1,1,1,0,0,1098
3944,0,1,0,1,1,1,3,1,5,3,0,2,1,2,3,0,1,0,1,1,1,0,0,815
3945,0,1,1,1,1,1,2,1,0,5,1,2,0,2,2,1,1,1,2,1,0,0,0,986
3946,0,1,0,1,1,1,4,1,2,4,0,2,1,3,3,0,3,2,1,1,1,0,0,1220
3947,0,1,0,1,2,1,2,1,3,2,0,2,0,2,2,1,1,0,1,1,1,2,0,1926
3948,0,1,0,1,1,1,2,1,3,5,0,2,0,3,3,1,1,0,1,1,1,0,1,2599
3949,0,1,0,0,1,1,2,1,0,2,0,1,0,3,3,1,1,0,1,1,0,0,0,372
3950,0,0,0,0,1,1,1,1,0,2,0,0,0,3,2,0,1,1,2,1,1,0,1,494
3951,0,1,0,1,1,0,0,0,0,2,0,0,0,3,3,0,0,0,0,0,0,0,0,567
3952,0,1,1,1,1,0,0,0,0,6,0,3,0,3,3,1,3,1,1,1,0,2,15,1651
3953,0,1,0,1,1,0,0,0,0,1,0,1,0,4,4,1,0,0,0,0,1,1,0,399
3954,0,0,0,0,1,0,0,0,0,3,0,1,1,1,1,0,0,0,0,0,1,0,0,464
3955,0,1,1,1,1,1,2,1,1,2,0,2,0,2,1,1,1,0,1,1,1,1,2,930
3956,0,1,0,1,1,1,3,1,0,3,1,2,0,3,3,1,1,1,2,1,1,2,1,792
3957,0,1,1,0,2,1,2,1,4,4,1,1,0,2,1,0,5,3,1,1,1,0,0,2547
3958,0,1,1,1,1,1,3,1,2,3,0,1,1,2,2,0,1,0,1,1,1,0,0,1134
3959,0,0,0,0,1,1,1,0,1,1,0,0,0,3,3,0,0,0,0,0,1,0,0,804
3960,0,1,0,1,1,1,3,1,5,4,0,1,0,2,2,0,1,0,1,1,1,0,1,702
3961,0,1,1,0,2,1,2,1,2,4,0,2,0,4,4,1,1,0,1,1,1,0,1,1217
3962,0,0,0,0,1,0,0,0,0,2,0,0,0,4,4,0,0,0,0,0,1,0,0,1311
3963,0,1,0,0,1,1,3,1,2,1,0,1,0,2,2,1,1,1,2,0,0,0,0,944
3964,0,1,1,0,1,1,3,1,0,2,0,1,0,2,3,1,1,0,1,0,0,0,0,536
3965,0,1,0,1,2,1,2,1,0,3,0,0,0,3,3,0,1,0,1,0,1,0,0,1457
3966,0,1,0,1,1,1,3,1,5,4,0,1,0,3,3,0,1,1,2,1,1,0,0,458
3967,0,1,0,1,1,0,0,0,1,1,0,1,0,2,2,1,1,1,2,1,1,1,0,574
3968,0,1,0,0,1,1,3,1,0,3,0,2,1,3,2,1,0,0,0,0,1,1,0,1217
3969,1,1,0,1,1,1,1,1,2,4,1,1,0,4,3,1,4,1,1,1,1,1,1,1052
3970,0,0,0,1,1,1,4,1,0,4,1,3,1,2,3,1,0,0,0,0,1,2,0,1097
3971,0,1,0,0,1,1,3,1,0,1,0,1,1,2,2,1,2,0,1,1,0,1,0,829
3972,0,1,1,0,1,1,2,1,2,1,0,0,0,3,3,1,0,0,0,0,1,0,1,978
3973,0,0,0,1,1,1,2,1,0,2,0,2,0,3,3,1,1,0,1,0,1,0,0,656
3974,0,0,0,0,1,0,0,0,0,1,0,1,0,2,2,0,0,0,0,0,1,1,0,306
3975,0,1,1,1,1,1,3,1,2,2,0,1,1,2,2,1,1,0,1,1,0,0,0,660
3976,0,1,0,1,1,0,0,0,2,1,0,1,0,2,2,0,1,0,1,1,1,0,0,512
3977,0,1,1,0,1,1,3,1,3,3,1,2,0,2,3,1,2,1,1,1,1,0,1,1766
3978,0,1,0,1,1,1,2,1,4,3,0,0,0,2,2,1,0,0,0,0,1,0,0,620
3979,0,1,1,1,1,1,3,1,3,2,0,2,0,3,2,1,0,0,0,0,1,0,1,1169
3980,1,1,0,0,3,1,4,1,2,5,1,3,1,3,3,1,4,1,1,1,1,0,0,2264
3981,0,1,1,1,2,1,3,1,0,5,0,3,0,3,3,1,1,0,1,1,0,0,3,1305
3982,0,1,0,1,1,1,3,1,0,3,0,1,0,2,2,1,3,1,1,1,1,1,0,1116
3983,1,1,0,1,2,1,2,1,2,3,0,1,0,4,4,0,0,0,0,0,1,0,1,2983
3984,0,1,0,0,2,1,4,1,0,4,2,2,1,3,3,1,0,0,0,0,1,0,0,687
3985,0,1,0,1,1,1,3,1,3,3,0,1,0,3,3,1,1,0,1,1,1,2,0,702
3986,0,1,0,0,1,0,0,0,3,1,0,1,1,4,4,1,0,0,0,0,1,2,0,713
3987,0,1,0,1,1,0,0,0,1,2,0,1,1,2,2,1,0,0,0,0,0,0,0,553
3988,0,1,0,0,1,1,2,1,1,1,0,1,0,2,2,1,1,0,1,1,1,0,0,272
3989,0,1,0,0,2,1,4,1,0,3,2,3,0,3,3,1,1,0,1,1,1,0,1,2567
3990,0,1,0,0,1,1,3,1,4,3,0,2,1,3,3,0,1,0,1,1,1,3,1,2595
3991,0,0,0,1,1,0,0,0,0,2,0,1,0,3,3,0,1,0,1,1,1,2,0,742
3992,1,1,1,0,1,0,0,0,1,2,0,1,0,2,2,0,2,1,1,1,1,0,0,339
3993,0,1,0,0,1,0,0,0,0,2,0,2,0,3,2,1,1,0,1,1,1,0,0,705
3994,0,0,0,1,2,1,2,1,2,1,0,0,0,3,3,0,0,0,0,0,1,2,0,820
3995,0,1,0,0,1,1,5,1,5,3,1,1,0,2,3,1,0,0,0,0,1,0,0,1045
3996,0,1,1,1,1,0,0,0,0,2,0,2,0,4,4,1,1,0,1,1,1,2,0,1008
3997,0,1,1,1,1,1,3,1,2,2,0,1,1,3,2,0,0,0,0,0,1,0,1,1713
3998,0,1,1,1,1,1,2,1,2,1,0,1,1,2,1,0,1,0,1,1,0,0,0,1167
3999,0,1,0,1,2,1,3,1,2,5,0,1,1,2,3,1,1,1,2,1,1,0,0,664
4000,0,1,1,1,1,1,4,1,5,4,1,1,1,3,3,1,2,0,1,1,1,0,0,2862
4001,0,1,1,1,2,1,3,1,0,3,0,2,1,3,2,1,1,0,1,0,1,0,0,1035
4002,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,248
4003,0,1,0,0,1,1,2,1,0,1,0,1,0,2,3,1,2,0,1,1,0,0,0,1178
4004,0,1,0,1,1,0,0,0,0,3,0,1,1,3,3,1,0,0,0,0,1,1,0,949
4005,0,1,0,1,1,1,2,1,0,3,1,2,0,2,3,1,1,0,1,0,0,0,0,530
4006,0,1,0,0,1,0,0,0,0,1,0,1,0,2,3,1,2,2,2,1,0,2,0,335
4007,0,1,1,1,1,1,3,1,6,2,1,11,1,3,3,1,1,0,1,1,1,1,0,1552
4008,0,1,1,0,1,1,2,1,0,2,0,2,1,2,3,1,1,1,2,0,1,1,0,1138
4009,0,1,0,1,1,0,0,0,0,2,0,0,0,2,2,1,0,0,0,0,0,0,0,208
4010,0,1,1,0,1,1,3,1,8,4,0,2,0,2,3,1,1,0,1,1,1,0,1,729
4011,0,1,0,1,1,1,4,0,2,3,1,1,1,4,4,1,1,0,1,1,1,2,0,1054
4012,0,1,1,1,1,0,0,0,1,2,1,0,0,2,2,1,0,0,0,0,1,0,0,726
4013,0,1,0,1,1,1,3,1,2,3,1,1,0,3,3,1,3,1,1,1,1,0,0,1698
4014,0,1,1,0,2,1,3,1,4,2,0,0,0,2,2,1,0,0,0,0,1,0,0,893
4015,0,0,0,0,2,1,2,1,1,2,0,1,0,2,2,0,1,0,1,1,1,0,0,997
4016,0,1,1,1,1,1,3,1,5,4,0,1,0,2,2,1,0,0,0,0,1,0,0,189
4017,0,1,1,0,1,1,5,1,5,5,0,3,1,3,3,1,2,0,1,1,1,4,0,4489
4018,0,1,1,1,1,1,3,1,4,2,0,1,0,2,4,1,0,0,0,0,1,0,2,964
4019,0,1,0,1,1,1,3,1,6,3,0,1,0,2,4,1,2,0,1,1,1,0,0,1096
4020,0,1,0,1,2,1,2,1,6,2,1,1,0,2,2,1,2,1,1,1,1,0,0,2661
4021,0,1,0,1,1,1,3,1,0,3,1,2,0,4,3,0,1,1,2,1,1,1,0,469
4022,0,0,0,1,1,1,2,1,2,1,0,0,0,3,3,0,0,0,0,0,1,0,0,365
4023,0,1,1,1,3,1,2,1,1,3,0,0,0,2,2,1,1,0,1,1,1,0,2,6670
4024,0,1,1,1,2,1,3,1,4,3,1,3,0,3,3,1,3,1,1,1,1,0,0,1159
